,cu_rol7_c1,oil_rol7_c1,gas_rol7_c1,al_rol7_c1,wheat_rol7_c1,cof_rol7_c1,pk_rol7_c1,bn_rol7_c1,scaled_oil,scaled_cu,scaled_gas,scaled_wheat,scaled_pk,scaled_al,scaled_cof,kospi_cost,kospi200_cost,kosdaq_cost,kosdaq100_cost
2020- 10- 19,0.006285714285714672,-0.07571428571428385,0.02400000000000002,7.0,4.535714285714334,0.15000000000000568,1.651428571428582,7.214285714285666,0.014888203129229604,0.233384046946316,0.3258733624454148,0.5218748124587409,1.0000000000000002,0.042592207728700836,0.2787828947368421,2346.74,312.59,822.25,1697.22
2020- 10- 20,0.009357142857143064,0.07000000000000028,0.024571428571428466,-1.0,5.464285714285666,-1.1785714285714164,1.174285714285709,8.10714285714289,0.012803854691137458,0.34283851336665944,0.25897379912663754,0.4735041709176019,0.6068951852585696,0.05943837944229147,0.4532620614035088,2358.41,314.71,824.65,1702.72
2020- 10- 21,0.01921428571428585,-0.00999999999999801,0.020285714285714462,-1.7142857142857792,5.071428571428555,-1.3428571428571558,0.9214285714285708,3.25,0.022224026852904553,0.3484025211910454,0.3344323144104803,0.3683610394286743,0.4299583911234397,0.037359869925060206,0.6155427631578948,2370.86,315.76,830.67,1715.08
2020- 10- 22,0.015571428571428125,0.007142857142852677,0.021714285714285353,-1.6428571428571104,4.10714285714289,-2.021428571428558,0.769999999999996,5.964285714285779,0.011315034378214498,0.3230602043034123,0.20085152838427944,0.38228410250255057,0.36754507628294036,0.022604188315260575,0.42160087719298245,2355.05,313.77,812.7,1670.61
2020- 10- 23,0.011214285714285399,-0.1428571428571459,0.04785714285714304,-1.3571428571428896,5.14285714285711,-2.0142857142857054,0.9471428571428646,7.928571428571331,0.009853283525526502,0.21995218430775917,0.15731441048034933,0.38552481545940104,0.2926490984743412,0.02200515898727368,0.35567434210526316,2360.81,314.79,807.98,1659.8
2020- 10- 26,0.0005714285714288891,-0.26428571428570535,0.03557142857142859,-3.5,0.25,-2.1928571428571644,0.731428571428566,9.10714285714289,0.013913702560770938,0.32475548793740494,0.07534934497816594,0.40148832743203505,0.2060630077273628,0.030929473465445785,0.28673245614035087,2343.91,313.53,778.02,1600.12
2020- 10- 27,0.003714285714285559,-0.15571428571428214,0.035142857142857586,-6.928571428571331,-1.3571428571428896,-2.549999999999997,0.17428571428571615,5.35714285714289,0.011260895457744573,0.24451206259508804,0.12312227074235808,0.38102382524155315,0.1646522686744601,0.03007371728260736,0.23190789473684212,2330.84,311.8,783.73,1620.56
2020- 10- 28,-0.003142857142857114,-0.34285714285714874,0.02871428571428547,-6.285714285714448,-2.607142857142776,-2.857142857142847,0.25,2.0357142857142208,0.023279735802068106,0.3891762660291241,0.008209606986899563,0.4335353777831123,0.20804438280166437,0.034694800669934835,0.15268640350877194,2345.26,313.17,806.2,1669.22
2020- 10- 29,-0.012571428571428456,-0.5328571428571394,0.055428571428571605,-4.5,-4.035714285714334,-1.5428571428571303,0.6971428571428646,-0.6785714285713311,0.042417844188186886,0.0,0.3658515283842795,0.4194322751005221,0.1614820685555776,0.0337779190454651,0.20792214912280702,2326.67,309.94,813.93,1699.73
2020- 10- 30,-0.02100000000000035,-0.33428571428571985,0.04728571428571415,0.7142857142857792,-4.464285714285666,-1.2785714285714391,0.5385714285714158,1.2142857142856656,0.019002761084943965,0.0010432514670723756,0.31709606986899563,0.43695613034867675,0.12225084208440659,0.0465531363464101,0.11266447368421052,2267.15,301.6,792.65,1639.84
2020- 11- 02,-0.01035714285714251,-0.20857142857142463,0.03385714285714325,2.7857142857142208,-2.178571428571445,-0.664285714285711,0.932857142857145,-1.25,0.030669698446212982,0.0001738752445120626,0.33844978165938866,0.4506391406109344,0.1769367941351298,0.04451154659592415,0.14871162280701755,2300.16,305.95,802.95,1659.33
2020- 11- 03,-0.0050714285714281715,-0.10142857142857764,0.012571428571428456,9.0,-3.5357142857143344,-0.9642857142857366,0.8814285714285859,-4.60714285714289,0.02953278111634454,0.0003912193001521409,0.4008296943231441,0.425433595390986,0.11987319199524471,0.05734788933850046,0.12541118421052633,2343.31,312.07,818.46,1694.79
2020- 11- 04,0.0028571428571426694,0.15714285714285836,0.003142857142857114,11.571428571428669,-2.0,-0.29999999999998295,0.8399999999999892,-7.214285714285666,0.022630068756428996,0.0003042816778961095,0.3151528384279476,0.3965672447938547,0.1450366554388746,0.0609542903947481,0.1699561403508772,2357.32,313.83,826.97,1726.4
2020- 11- 05,0.0028571428571426694,0.024285714285717575,-0.01100000000000012,10.78571428571422,-0.9285714285714448,-0.16428571428571104,1.028571428571425,0.14285714285711038,0.012587299009257756,0.0005216257335361879,0.37674672489082967,0.582548160595331,0.10758866653457501,0.04151639995598968,0.16296600877192982,2413.79,321.51,844.8,1757.53
2020- 11- 06,0.013285714285714345,0.07571428571428385,-0.01542857142857157,13.14285714285711,-0.9642857142856656,-0.4642857142857082,0.8314285714285745,0.5357142857143344,0.018813274863299225,0.0004781569224081721,0.40493449781659385,0.6322991058032768,0.13512978006736676,0.036161811269086415,0.22916666666666666,2416.5,322.1,836.78,1729.0
2020- 11- 09,0.014214285714285513,0.4485714285714266,-0.06314285714285672,12.928571428571558,-0.8928571428571104,-0.1857142857142975,0.7142857142857224,0.8928571428571104,0.05584429646472849,0.0008259074114322974,0.27244541484716156,0.5487607273600192,0.09787992867049734,0.04677318793628284,0.18188048245614036,2447.2,325.83,851.21,1752.36
2020- 11- 10,0.01542857142857157,0.43285714285713794,-0.05785714285714372,8.5,1.4285714285714448,-0.4928571428571331,0.7542857142857002,3.071428571428555,0.041659899301607926,0.0005650945446642034,0.3427729257641921,0.8062173678209207,0.08500099068753716,0.027665374882333522,0.14912280701754385,2452.83,326.13,840.79,1722.23
2020- 11- 11,0.00807142857142873,0.29142857142857537,-0.030428571428570805,7.428571428571331,-1.3571428571428896,-0.7642857142857196,0.6542857142857201,5.928571428571445,0.03827621677223756,0.00013040643338404695,0.30283842794759824,0.6470023405149133,0.10481474143055282,0.034963752613112624,0.12678179824561403,2485.87,331.12,839.9,1730.53
2020- 11- 12,0.007785714285714285,0.2328571428571422,-0.011857142857143455,3.5,-2.821428571428555,0.07857142857143629,0.5971428571428561,7.821428571428669,0.022251096313139516,0.0004781569224081721,0.27382096069868994,0.5464202124467383,0.1058054289677036,0.02850890597684568,0.14953399122807018,2475.62,329.72,840.08,1728.91
2020- 11- 13,0.010142857142856787,0.0,-0.007285714285713674,3.3571428571428896,-1.7857142857143344,0.16428571428571104,0.710000000000008,8.14285714285711,0.02685290455308321,0.00021734405564007828,0.2749563318777293,0.46450219048190605,0.07568852783831981,0.025513759336911208,0.1299342105263158,2493.87,333.03,839.14,1727.3
2020- 11- 16,0.015928571428571736,0.11857142857143543,-0.03500000000000014,7.64285714285711,-1.6071428571428896,0.15714285714284415,0.7600000000000051,6.0,0.021141248443506035,0.00099978265594436,0.4108296943231441,0.5225949708935966,0.047354864275807415,0.03597843494419247,0.12541118421052633,2543.03,340.63,847.33,1743.33
2020- 11- 17,0.006571428571428672,0.24714285714284756,-0.028000000000000025,10.85714285714289,-0.9642857142856656,0.3285714285714221,0.5742857142857076,1.4642857142855519,0.029180878133290022,0.0010867202782003913,0.23910480349344976,0.43929664526195766,0.05765801466217555,0.08347290309172484,0.11992872807017545,2539.15,339.85,839.47,1725.1
